acute-beria,0301
Ay_acute-beria,E002
ay_acute-beria,E003
Ay_grave-beria,E004
ay_grave-beria,E005
Ay_macron-beria,E006
ay_macron-beria,E007
Ay-beria,E000
ay-beria,E001
Bay-beria,E008
bay-beria,E009
Chei-beria,E048
chei-beria,E049
Day-beria,E00C
day-beria,E00D
Djay-beria,E02E
djay-beria,E02F
dot-beria,0307
Effi-beria,E01A
effi-beria,E01B
Elli-beria,E032
elli-beria,E033
emimi-beria,E035
Emmi-beria,E034
Enni-beria,E036
enni-beria,E037
Erri-beria,E042
erri-beria,E043
Ey_acute-beria,E010
ey_acute-beria,E011
Ey_dot-beria,E016
ey_dot-beria,E017
Ey_grave-beria,E012
ey_grave-beria,E013
Ey_macron-beria,E014
ey_macron-beria,E015
Ey-beria,E00E
ey-beria,E00F
Gay-beria,E01C
gay-beria,E01D
Gna-beria,E052
gna-beria,E053
grave-beria,0300
Hay-beria,E01E
hay-beria,E01F
Iyi_acute-beria,E024
iyi_acute-beria,E025
Iyi_dot-beria,E02A
Iyi_grave-beria,E026
iyi_grave-beria,E027
Iyi_macron-beria,E028
iyi_macron-beria,E029
Iyi-beria,E022
iyi-beria,E023
Key-beria,E030
key-beria,E031
macron-beria,0304
Nay-beria,E050
nay-beria,E051
Oi_acute-beria,E03A
oi_acute-beria,E03B
Oi_grave-beria,E03C
oi_grave-beria,E03D
Oi_macron-beria,E03E
oi_macron-beria,E03F
Oi-beria,E038
oi-beria,E039
Pi-beria,E040
pi-beria,E041
Shep-beria,E04A
shep-beria,E04B
Tai-beria,E04C
tai-beria,E04D
Uy_acute-beria,E05A
uy_acute-beria,E05B
Uy_grave-beria,E05C
uy_grave-beria,E05D
Uy_macron-beria,E05E
uy_macron-beria,E05F
Uy-beria,E058
uy-beria,E059
Way-beria,E04E
way-beria,E04F
Yay-beria,E054
yay-beria,E055
